foundation_ein,foundation_name,foundation_state,match_score,match_probability,match_rank,same_state,original_score,adjusted_score,grant_type_match_pct,grant_type_grants,state_match_pct,adjusted_rank
946073762,ANNUNZIATA SANGUINETTI FOUNDATION,MO,99.0,0.9897379290608282,67,False,99.0,69.5,0.0,0,98.50746268656717,90
951765157,LAYNE FOUNDATION,CA,99.0,0.990132779092681,65,True,99.0,69.5,0.0,0,100.0,91
954187111,JACOBS FAMILY FOUNDATION,CA,99.0,0.9897312020779652,69,True,99.0,69.5,0.0,0,90.9090909090909,92
911979324,AMERICAN MUSEUM OF TELEPHONY,CA,99.1,0.9912449454749004,62,True,99.1,69.5,0.0,0,100.0,93
208042825,MANKINS FAMILY FOUNDATION,CA,99.1,0.9908188849317242,63,True,99.1,69.5,0.0,0,100.0,94
431659437,THE CEIL AND MICHAEL PULITZER FOUNDATION,MO,98.9,0.989076873550448,73,False,98.9,69.4,0.0,0,77.77777777777779,95
202349091,EPHPHATHA MINISTERIES INTERNATIONAL,AL,98.8,0.987669427441332,78,False,98.8,69.4,0.0,0,100.0,96
956030315,PORTER JOHN W TUW,NV,98.9,0.9894190072788106,71,False,98.9,69.4,0.0,0,95.1219512195122,97
954625355,GEORGE AND MARCIA GOOD FAMILY FOUNDATION,CA,98.9,0.9887185784375532,74,True,98.9,69.4,0.0,0,95.0,98
562628169,HELMUT KIFFMANN FAMILY FOUNDATION,CA,98.8,0.9879809088146906,76,True,98.8,69.4,0.0,0,94.73684210526315,99
943339119,TOUCHPOINT FOUNDATION - HOST,NJ,98.9,0.98868194931102,75,False,98.9,69.4,0.0,0,93.83561643835617,100
464272631,CARL AND LULU MITCHELL FAMILY FOUNDATION,CA,98.7,0.9872746440227612,82,True,98.7,69.3,0.0,0,86.8421052631579,101
770518388,THE AVALON FOUNDATION,CA,98.6,0.9857483418753026,88,True,98.6,69.3,0.0,0,88.88888888888889,102
336017847,JAMES L WHITE FOUNDATION,CA,98.6,0.9861353770833142,86,True,98.6,69.3,0.0,0,96.73913043478261,103
956102928,EBELL OF LOS ANGELES REST COTTAGE,CA,98.6,0.9858008492678528,87,True,98.6,69.3,0.0,0,100.0,104
263863383,THE SCHULTZ MILLER FOUNDATION,AZ,98.7,0.9866397738875304,85,False,98.7,69.3,0.0,0,83.33333333333334,105
202029251,THE GIFTS OF THE MAGI FOUNDATION,CA,98.5,0.985413422859838,89,True,98.5,69.2,0.0,0,100.0,106
953766429,OPTIMIST CLUB OF LAWNDALE TUA,MO,98.4,0.9843684573715974,96,False,98.4,69.2,0.0,0,100.0,107
874127520,ROHDE FAMILY FOUNDATION,CA,98.5,0.9847716240642082,94,True,98.5,69.2,0.0,0,72.72727272727273,108
562626361,GOLDSMITH LEGACY FOUNDATION,CA,98.5,0.985233003417958,90,True,98.5,69.2,0.0,0,97.19626168224299,109
942278431,The David and Lucile Packard Foundation,CA,98.4,0.9842390676592124,97,True,98.4,69.2,0.0,0,43.08997172792283,110
